"change_id","ccfinder","cloneworks_type1","cloneworks_type2blind","cloneworks_type3pattern","cloneworks_type3token","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"55420",,,,"54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54538, 54539, 54544, 54545, 54547, 54548, 54549, 54550, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54663, 54666, 54667, 54684, 54694, 54695, 54698, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383",,,,,,,,
"55919","54758","54758","54477, 54758, 55779","54477, 54758, 55779","54758","54758",,,"54758",,,"54758"
"56276","56296, 56297, 56298","54455, 54480, 54734, 54738, 54747, 54758, 54915, 54933, 54949, 54960, 54967, 55068, 55083, 55086, 55110, 55125, 55261, 55302, 55380, 55382, 55383, 55396, 55568, 55624, 55651, 55670, 55920, 56166, 56245, 56279, 56281, 56295, 56297, 56298, 56312, 56327, 56355, 56386","54455, 54480, 54734, 54738, 54747, 54758, 54915, 54933, 54949, 54960, 54967, 55068, 55083, 55086, 55110, 55125, 55261, 55302, 55380, 55382, 55383, 55396, 55568, 55624, 55651, 55670, 55920, 56166, 56245, 56279, 56281, 56295, 56297, 56298, 56312, 56327, 56355, 56386","54455, 54480, 54734, 54738, 54747, 54758, 54915, 54933, 54949, 54960, 54967, 55068, 55083, 55086, 55110, 55125, 55261, 55302, 55380, 55382, 55383, 55396, 55568, 55624, 55651, 55670, 55920, 56166, 56245, 56279, 56281, 56295, 56297, 56298, 56312, 56327, 56355, 56386",,,,,,,,
"56351",,,,,,,"54755, 54756, 54757, 54758, 54912, 54913, 54930, 54931, 54946, 54947, 55166, 55167, 55168, 55226, 55227, 55228, 55402, 55403, 55404, 55405, 55406, 55683, 55684, 55685, 56271, 56272, 56273, 56274, 56275, 56288, 56289, 56290, 56291, 56292, 56293, 56294, 56295, 56319, 56320",,,,,
"56414",,,,"56415, 56421, 56426",,,,,,,,
"56464",,,"56459, 56460","56459, 56460, 56463",,,"56459, 56460, 56461, 56462, 56463",,,,,
"56752",,,"56753","56750, 56751, 56753, 56756",,,,,,,,
"57369","57421, 57446, 57447, 57471, 57472","57421, 57446, 57447, 57471, 57472, 57506, 57507, 57508","57364, 57366, 57377, 57390, 57410, 57421, 57429, 57442, 57446, 57447, 57455, 57467, 57471, 57472, 57481, 57500, 57506, 57507, 57508","57348, 57349, 57351, 57358, 57364, 57365, 57366, 57367, 57368, 57377, 57389, 57390, 57393, 57395, 57396, 57399, 57408, 57410, 57411, 57413, 57414, 57415, 57418, 57419, 57420, 57421, 57429, 57438, 57442, 57446, 57447, 57455, 57464, 57467, 57471, 57472, 57481, 57497, 57500, 57506, 57507, 57508, 57514, 57515, 57518, 57520, 57522, 57524, 57526, 57528, 57530, 57532, 57534, 57536, 57538, 57540, 57542, 57544, 57546, 57548, 57550, 57552, 57554, 57556, 57558, 57560, 57566, 57568, 57572, 57574, 57581","57366, 57410, 57421, 57446, 57447, 57471, 57472, 57506, 57507",,"57365, 57366, 57367, 57368, 57408, 57409, 57415, 57416, 57421, 57446, 57447, 57471, 57506, 57507, 57522, 57524, 57526, 57528, 57534, 57536","57421, 57447, 57472",,,"57446, 57471, 57506","57421, 57446, 57447, 57471, 57472, 57506"
"57377",,,"57369, 57421, 57429, 57446, 57447, 57455, 57471, 57472, 57481, 57507","57348, 57349, 57351, 57358, 57364, 57365, 57368, 57369, 57389, 57390, 57393, 57395, 57396, 57399, 57408, 57411, 57413, 57414, 57415, 57418, 57419, 57420, 57421, 57429, 57438, 57442, 57446, 57447, 57455, 57464, 57467, 57471, 57472, 57481, 57497, 57500, 57506, 57507, 57508, 57514, 57515, 57518, 57520, 57522, 57524, 57526, 57528, 57532, 57538, 57540, 57542, 57544, 57546, 57548, 57550, 57552, 57554, 57556, 57558, 57560, 57566, 57568, 57572, 57581","57429, 57455, 57481",,"57426, 57427, 57428, 57429, 57430, 57450, 57451, 57452, 57453, 57454, 57455",,,,,
"57683","57658, 57659, 57660",,,,,,"57611, 57612, 57655, 57656",,,,,"57658, 57659, 57660"
"58146","58143, 58144, 58148, 58149",,,"58143, 58144, 58145, 58157, 58158","58143, 58144, 58145, 58148, 58149, 58150, 58157, 58158","58143, 58144, 58145, 58148, 58149, 58157, 58158",,,,"58143, 58144, 58145","58143, 58144, 58145, 58148, 58149, 58150",
"58311","58304, 58305, 58306, 58307, 58310","58310","58304, 58305, 58306, 58307, 58310","58304, 58305, 58306, 58307, 58308, 58309, 58310, 58316, 58317, 58326, 58327","58304, 58305, 58306, 58307, 58308, 58309, 58310, 58316, 58317, 58326, 58327","58310","58252, 58253, 58268, 58274, 58303, 58304, 58305, 58306, 58308, 58309, 58310, 58315, 58316, 58326, 58342, 58343, 58384, 58392, 58401",,"58304, 58305, 58306, 58307, 58308, 58309, 58310, 58316, 58317, 58326",,"58304, 58305, 58306, 58307, 58308, 58309, 58310, 58316, 58317, 58326, 58327","58310"
"58419",,,,"58424",,,,,,,,
"61342",,,,"61338, 61339, 61340, 61343, 61346, 61348, 61349, 61350, 61354, 61355, 61357, 61362, 61363, 61378, 61381, 61384, 61387, 61390",,,,,,,,
"61857",,,,,,,"61835, 61853, 61855, 61856, 61858, 61859, 61860, 61861, 61904, 61926, 61934, 61937, 61944, 61945, 61946, 61947, 61948",,,,,
"61978",,,,"61977",,,,,,,,
"62126",,,,,,,,,,,"62127",
"62402",,,,,,,"62293, 62320, 62333, 62334, 62335, 62336, 62342, 62343, 62344, 62345, 62359, 62360, 62361, 62385, 62386, 62387, 62399, 62400, 62401, 62413, 62414, 62420, 62421, 62422, 62423, 62437, 62438, 62439, 62440, 62441, 62462, 62471, 62519, 62520, 62527",,,,,
"63081",,,,,,,"63059, 63060, 63076, 63080, 63090, 63113, 63114, 63115",,,,,
"63244",,,,,,,"63247","63247",,,,
"63309",,,,"63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63305, 63307, 63308, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63410, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626","63303, 63304, 63305",,,,,,"63303, 63304, 63305",
"63330",,,"63274, 63275, 63276, 63280, 63283, 63284, 63287, 63291, 63298, 63303, 63307, 63311, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329","63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63307, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63406, 63407, 63409, 63410, 63412, 63417, 63419, 63427, 63428, 63432, 63433, 63434, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63505, 63506, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63579, 63580, 63582, 63595, 63596, 63602, 63603, 63604, 63616, 63618, 63622, 63623, 63624, 63625, 63626",,,,,,,,
"63703",,,,,,,"63646, 63648, 63649, 63669, 63682, 63684, 63716, 63717, 63718, 63728",,,,,
"64012",,,,"64009",,,,,,,,
"64236","64234",,"64234","64206, 64210, 64234, 64238","64234, 64238","64234, 64238",,,"64233, 64234, 64237, 64238","64206, 64210, 64234, 64238","64234, 64238","64234, 64238"
"64504",,,,,,,"64202, 64270, 64273, 64276, 64277, 64293, 64302, 64315, 64324, 64337, 64338, 64339, 64340, 64397, 64398, 64405, 64412, 64413, 64426, 64427, 64428, 64429, 64430, 64460, 64461, 64473, 64477, 64478, 64488, 64497, 64500, 64505, 64506, 64507, 64508, 64593, 64596, 64611, 64615, 64622, 64624, 64625, 64626, 64627, 64628, 64630, 64635, 64636, 64661, 64662, 64664, 64665, 64666, 64667, 64669, 64670, 64672, 64683",,,,,
"64757",,,,"64705, 64707, 64711, 64713, 64717, 64724, 64727, 64758, 64762, 64768, 64772, 64782, 64785",,,,,,,,
"53566",,,,"53506, 53508, 53511, 53515, 53518, 53523, 53526, 53527, 53528, 53531, 53534, 53538, 53547, 53548, 53552, 53557, 53558, 53559, 53560, 53563, 53564, 53567, 53568, 53572, 53575, 53577",,,"53526, 53527, 53572",,,,,
"54277",,,,"54286, 54287, 54288","54286, 54287, 54288","54287, 54288",,,"54288","54286, 54287, 54288","54286, 54287, 54288",
"54336","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54333, 54340, 54341, 54342, 54345, 54346, 54347","54325, 54326, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54346, 54347","54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54322, 54328, 54329, 54330, 54333, 54338, 54341, 54342, 54343, 54348, 54371","54324, 54325, 54340, 54341, 54342, 54346, 54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54345, 54346, 54347","54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342, 54346, 54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54340, 54341, 54342"
"54509",,,"54478, 54480, 54507, 54547, 54549, 54550, 54571, 54572, 54608, 54628, 54647, 54663, 54694, 54698, 54702, 54705, 54708, 54721, 54983, 54991, 54994, 54996, 54998, 55010, 55021, 55022, 55121, 55127, 55130, 55133, 55134, 55135, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55687, 55705, 55706","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54538, 54539, 54544, 54545, 54547, 54548, 54549, 54550, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54663, 54666, 54667, 54684, 54694, 54695, 54698, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383",,,"54455, 54505, 54506, 54507, 54538, 54539, 54548, 54549, 54550, 54569, 54570, 54571, 54589, 54590, 54606, 54626, 54645, 54694, 54695, 54702, 54703, 54710, 54719, 54734, 54758, 54983, 54984, 55019, 55020, 55021, 55121, 55135, 55328, 55692, 55695, 55705, 55706, 55777, 55828, 55829, 55830, 55846, 55915, 55916, 55920, 55925, 55926, 55928, 55929, 55932, 55936, 55941, 56105, 56129",,,,,
"54542",,,,"54455, 54477, 54507, 54538, 54539, 54540, 54543, 54544, 54545, 54546, 54547, 54548, 54549, 54550, 54551, 54571, 54572, 54591, 54592, 54606, 54626, 54645, 54660, 54661, 54663, 54664, 54698, 54699, 54706, 54719, 54863, 54864, 54866, 54949, 55005, 55006, 55008, 55009, 55010, 55021, 55022, 55121, 55127, 55130, 55133, 55134, 55135, 55320, 55322, 55324, 55327, 55328, 55329, 55979, 55981, 56014","54540",,"54518, 54522, 54530, 54538, 54543, 54606, 54626, 54706, 54719, 54734, 54778, 54783, 54785, 54787, 54789, 54791, 54792, 54793, 54794, 54795, 54797, 54802, 54807, 54812, 54817, 54822, 54826, 54830, 54834, 54838, 54843, 54847, 54848, 54851, 54854, 54856, 54858, 54861, 54862, 54868, 54869, 54870, 54873, 54874, 54876, 54879, 54880, 54882, 54883, 54986, 54989, 54995, 54997, 54999, 55001, 55003, 55005, 55008, 55009, 55010, 55011, 55703, 55758, 55979, 56092",,,,,
"55123","55128, 55129, 55130, 55131, 55132, 55133",,,,,,,,,,,
"55683",,,,,,,"54453, 54454, 54455, 54473, 54474, 54475, 54476, 54497, 54498, 54499, 54755, 54756, 54757, 54758, 54910, 54911, 54912, 54913, 54929, 54930, 54931, 54945, 54946, 54947, 54960, 55166, 55167, 55168, 55226, 55227, 55228, 55402, 55403, 55404, 55405, 55406, 55453, 55454, 55766, 55767, 55768, 55769, 55770, 55787, 55788, 55789, 55790, 55791, 55792, 55907, 55908, 55909, 55910, 56121, 56122, 56123, 56124, 56125, 56162, 56163, 56164, 56165, 56166, 56253, 56254, 56255, 56256, 56257, 56271, 56272, 56273, 56274, 56287, 56288, 56289, 56290, 56291, 56292, 56293, 56319, 56320, 56350, 56351",,,,,
"56426",,,"56421","56414, 56415, 56421","56421",,,,,,,
"56543",,,,,,,"56544, 56545, 56546, 56556, 56557, 56558, 56559",,,,,
"56698",,"56678, 56723","56678, 56723","56678, 56723",,,,,,,,
"57071",,,,,,,"57067, 57075",,,,,
"57357",,,,"57398, 57442, 57467, 57500","57398, 57500","57500",,"57500","57398, 57399, 57500","57442, 57467, 57500","57500",
"57454",,,,,,,"57372, 57373, 57374, 57375, 57376, 57377, 57378, 57426, 57427, 57428, 57429, 57430",,,,,
"58321",,"58322","58302, 58303, 58312, 58313, 58314, 58315, 58319, 58320, 58322, 58323, 58324, 58386","58302, 58303, 58312, 58313, 58314, 58315, 58319, 58320, 58322, 58323, 58324, 58386","58302, 58303, 58312, 58313, 58314, 58315, 58319, 58320, 58322, 58323, 58324",,,,,,,
"61413",,,,"61397, 61408, 61409, 61410, 61417, 61418, 61428, 61429, 61430, 61432, 61434, 61435, 61437, 61438, 61439, 61440, 61441, 61442, 61444, 61446","61417",,,,,,,
"61720",,,"61682, 61685, 61697, 61699, 61712, 61714, 61717","61681, 61682, 61683, 61684, 61685, 61686, 61687, 61688, 61689, 61690, 61691, 61692, 61693, 61694, 61695, 61696, 61697, 61698, 61699, 61700, 61701, 61702, 61703, 61704, 61705, 61706, 61707, 61709, 61710, 61711, 61712, 61713, 61714, 61716, 61717","61682, 61685, 61687, 61689, 61691, 61693, 61695, 61697, 61699, 61701, 61703, 61705, 61707, 61712, 61714, 61717","61682, 61685, 61687, 61689, 61691, 61693, 61695, 61697, 61699, 61701, 61703, 61705, 61707, 61712, 61714, 61717",,,,"61716, 61717",,
"61725",,,,"61726, 61730, 61732",,,,,,,,
"61934",,,,,,,"61835, 61853, 61855, 61856, 61857, 61858, 61859, 61860, 61861, 61904, 61926, 61937, 61944, 61945, 61946, 61947, 61948","61904",,,,
"62563",,,,"62553, 62554, 62562, 62567, 62572, 62578, 62589, 62594, 62595, 62598, 62612, 62619, 62620, 62624, 62635, 62636, 62638",,,,,,,,
"62770",,,,,,,"62768",,,,,
"63174",,,,,,,"63175, 63176, 63177",,,,,
"63294",,"63300, 63301","63300, 63301, 63432","63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63295, 63296, 63297, 63298, 63299, 63300, 63301, 63303, 63304, 63307, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63410, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626","63295, 63296, 63297, 63298, 63299, 63300, 63301","63277, 63296, 63297, 63298, 63299, 63300, 63301",,,"63295, 63296, 63297, 63298, 63299, 63300, 63301","63295, 63296, 63297, 63298, 63299, 63300, 63301","63295, 63296, 63297, 63298, 63299, 63300, 63301",
"63780",,,,,,,"63758, 63764, 63768, 63769, 63770, 63771, 63777, 63778, 63781, 63782, 63783, 63789, 63790, 63791, 63796",,,,,
"64101",,,"64040, 64043, 64085, 64088, 64099","64040, 64043, 64045, 64074, 64075, 64082, 64085, 64088, 64089, 64090, 64093, 64099, 64114, 64115, 64116, 64119, 64149, 64150, 64152, 64154, 64156, 64158, 64160, 64165, 64168, 64171, 64174, 64177, 64186, 64192, 64193, 64196, 64197, 64198, 64200","64040, 64043, 64085, 64088, 64099, 64130, 64133",,,,,,,
"64362","64356, 64357, 64358, 64359, 64360",,"64357, 64358, 64359, 64360","64357, 64358, 64359, 64360","64357, 64358, 64359, 64360","64357, 64358, 64359, 64360",,,,"64357, 64358, 64359, 64360","64357, 64358, 64359, 64360",
"64546","64538, 64539, 64540, 64541, 64542",,"64539, 64540, 64541, 64542","64204, 64208, 64213, 64215, 64218, 64220, 64223, 64229, 64232, 64319, 64320, 64331, 64332, 64335, 64336, 64344, 64347, 64352, 64358, 64359, 64363, 64364, 64367, 64372, 64376, 64380, 64384, 64386, 64391, 64392, 64394, 64395, 64408, 64410, 64418, 64420, 64422, 64423, 64425, 64431, 64432, 64440, 64443, 64444, 64447, 64448, 64451, 64457, 64466, 64468, 64474, 64483, 64489, 64491, 64493, 64494, 64495, 64532, 64539, 64540, 64541, 64542, 64545, 64556, 64557, 64561, 64565, 64568, 64572, 64588, 64591, 64603, 64605, 64629, 64631, 64634, 64639, 64640, 64643, 64644, 64648, 64649, 64653, 64654, 64660, 64673, 64676, 64679, 64680, 64681",,,,,,"64539, 64540, 64541, 64542","64539, 64540, 64541, 64542",
"64627",,,,,,,"64202, 64270, 64273, 64276, 64277, 64293, 64302, 64315, 64324, 64337, 64338, 64339, 64340, 64397, 64398, 64405, 64412, 64413, 64426, 64427, 64428, 64429, 64430, 64460, 64461, 64473, 64477, 64478, 64488, 64497, 64500, 64504, 64505, 64506, 64507, 64508, 64593, 64596, 64611, 64615, 64622, 64624, 64625, 64626, 64628, 64630, 64635, 64636, 64661, 64662, 64664, 64665, 64666, 64667, 64669, 64670, 64672, 64683","64622",,,,
"64645","64647, 64648, 64649, 64650, 64651, 64653, 64654, 64655, 64656","64650, 64655","64647, 64648, 64649, 64650, 64651, 64655, 64656","64647, 64648, 64649, 64650, 64651, 64655, 64656","64647, 64648, 64649, 64650, 64651, 64655, 64656","64647, 64648, 64649, 64650, 64651, 64652, 64653, 64654, 64655, 64656",,,"64647, 64648, 64649, 64650, 64651, 64654, 64655, 64656","64647, 64648, 64649, 64650, 64651, 64655, 64656","64647, 64648, 64649, 64650, 64651, 64655, 64656","64647, 64648, 64649, 64650, 64654, 64655"
"64714","64708, 64709","64708, 64709, 64721, 64722, 64728, 64729","64708, 64709, 64721, 64722, 64728, 64729","64704, 64705, 64706, 64707, 64708, 64709, 64721, 64722, 64728, 64729","64704, 64705, 64706, 64707, 64708, 64709, 64716, 64717, 64718, 64719, 64720, 64721, 64722, 64723, 64724, 64725, 64726, 64727, 64728, 64729","64704, 64705, 64706, 64707, 64708, 64709",,,"64704, 64705, 64706, 64707, 64708, 64709","64704, 64705, 64706, 64707, 64708, 64709","64704, 64705, 64706, 64707, 64708, 64709","64707, 64708, 64709"
"64724","64704, 64705, 64710, 64711, 64716, 64717, 64718","64717","64705, 64711, 64717","64705, 64707, 64711, 64713, 64716, 64717, 64718, 64719, 64720, 64721, 64722, 64727, 64757, 64758, 64762, 64768, 64772, 64782, 64785","64704, 64705, 64706, 64707, 64708, 64709, 64710, 64711, 64712, 64713, 64714, 64715, 64716, 64717, 64718, 64719, 64720, 64721, 64722","64705, 64711, 64716, 64717, 64718, 64719",,,"64716, 64717, 64718, 64719","64716, 64717, 64718, 64719, 64720, 64721, 64722","64716, 64717, 64718, 64719, 64720, 64721, 64722","64716, 64717, 64718, 64719"
"52974",,,,,,,,,,,"52980, 52981, 52982, 52989, 52990",
"53374",,,,,,,"53398, 53399, 53400, 53401, 53402, 53403",,,,,
"53391","53394",,,,,,,,,,,
"53573",,,,,,,"53515, 53516, 53517, 53523, 53538, 53551, 53557, 53558, 53559",,,,,
"53612",,,,,"53614",,,,,,,
"53647",,"53652, 53654, 53658, 53661","53633, 53652, 53654, 53658, 53661, 53752, 53755, 53756, 53758, 53759, 53761, 53763, 53764","53633, 53652, 53654, 53658, 53661, 53752, 53755, 53756, 53758, 53759, 53761, 53763, 53764","53633, 53652, 53654, 53658, 53661, 53684, 53752, 53755, 53756, 53758, 53759, 53761, 53763, 53764",,"53630, 53643, 53651, 53652, 53653, 53654, 53680, 53683, 53684, 53685, 53686, 53688, 53691, 53692, 53700, 53701, 53767, 53768, 53772, 53777",,,,,
"53746",,,,"53630, 53633, 53635, 53636, 53637, 53645, 53646, 53651, 53653, 53654, 53655, 53656, 53658, 53660, 53662, 53663, 53664, 53665, 53668, 53670, 53672, 53674, 53685, 53695, 53697, 53706, 53723, 53731, 53733, 53734, 53740, 53765, 53766, 53768, 53769",,,,,,,,
