change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
55809,155,0.006451613,0.987096774,0,0.051612903,0,0,0.006451613,0.019354839,0
55810,9,0,0,0,1,0,0,0,0,0
55811,169,0.00591716,0.964497041,0,0.088757396,0,0,0.00591716,0.017751479,0
55812,7,0,0,0,1,0,0,0,0,0
55813,7,0,0,0,1,0,0,0,0,0
55814,16,0,0.6875,0,0.4375,0,0,0,0,0
55816,21,0,0.619047619,0,0.476190476,0,0,0,0,0
55818,19,0,0.578947368,0,0.526315789,0,0,0,0,0
55820,7,0,1,0,0,0,0,0,0,0
55822,7,0,1,0,0,0,0,0,0,0
55824,205,0,0.551219512,0,0.575609756,0,0,0,0,0
55825,118,0,0,0,1,0,0,0,0,0
55826,118,0,0,0,1,0,0,0,0,0
55827,164,0,0.37195122,0,0.719512195,0,0,0,0,0
55828,75,0,0.693333333,0.08,0.373333333,0,0,0,0,0
55829,28,0,0,0,1,0,0,0,0,0
55830,244,0,0.889344262,0,0.196721311,0,0,0.012295082,0,0
55831,8,0,0,0,1,0,0,0,0,0
55832,188,0,0.984042553,0,0.042553191,0,0,0.015957447,0.005319149,0
55833,114,0.00877193,0.833333333,0.00877193,0.245614035,0,0.00877193,0.026315789,0.00877193,0.00877193
55834,103,0.009708738,0.776699029,0.009708738,0.281553398,0,0.009708738,0.029126214,0.116504854,0.009708738
55835,45,0,1,0,0,0,0,0,0,0
55836,3,1,0,0,0,0,0,0,0,0
55837,3,1,0,0,0,0,0,0,0,0
55838,91,0.032967033,0.967032967,0.021978022,0.032967033,0,0.010989011,0.021978022,0.032967033,0.010989011
55839,3,1,0,0,0,0,0,0,0,0
55840,3,1,0,0,0,0,0,0,0,0
55841,140,0.021428571,0.728571429,0.014285714,0.357142857,0,0.007142857,0.014285714,0.021428571,0.007142857
55843,196,0,0.923469388,0.010204082,0.117346939,0,0,0.010204082,0,0
55844,131,0,1,0,0,0,0,0,0,0
55846,176,0,0.630681818,0,0.517045455,0,0,0,0,0
55859,41,0,1,0,0,0,0,0,0,0
55861,11,0,1,0,0,0,0,0,0,0
55907,76,0,0,0,1,0,0,0,0,0
55908,76,0,0,0,1,0,0,0,0,0
55909,76,0,0,0,1,0,0,0,0,0
55910,47,0,0,0,1,0,0,0,0,0
55912,1,0,0,0,0,0,0,0,0,1
55913,1,0,0,0,0,0,0,0,0,1
55914,9,0.333333333,0.777777778,0.333333333,0,0.111111111,0.333333333,0,0,0.111111111
55915,67,0.044776119,0.388059701,0.044776119,0.641791045,0.014925373,0.044776119,0,0.029850746,0.029850746
55916,48,0.020833333,0.145833333,0.020833333,0.895833333,0.020833333,0.020833333,0,0,0.020833333
55917,45,0.022222222,0.155555556,0.022222222,0.888888889,0.022222222,0.022222222,0,0,0.022222222
55918,58,0.017241379,0.431034483,0.017241379,0.672413793,0.017241379,0.017241379,0,0,0.017241379
55919,34,0.029411765,1,0.029411765,0,0,0.029411765,0,0,0.029411765
55920,397,0.002518892,0.967254408,0.002518892,0.098236776,0.002518892,0.002518892,0,0.002518892,0.002518892
55922,127,0,0.393700787,0.007874016,0.708661417,0,0,0,0,0
55923,90,0,0,0,1,0,0,0,0,0
55924,90,0,0,0,1,0,0,0,0,0
55925,172,0.011627907,0.412790698,0.046511628,0.779069767,0,0,0.023255814,0.005813953,0
55926,160,0,0.55625,0.05,0.61875,0,0.00625,0.025,0.03125,0
